id,image_id,category_id,iscrowd,area,bbox0,bbox1,bbox2,bbox3,seg0,seg1,seg2,seg3,seg4,seg5,seg6,seg7
5221,2631,1,0,5780,658,321,85,68,658,321,658,389,743,389,743,321
5222,2632,1,0,5292,655,314,84,63,655,314,655,377,739,377,739,314
5223,2633,1,0,6468,654,311,84,77,654,311,654,388,738,388,738,311
5224,2634,1,0,6240,644,312,80,78,644,312,644,390,724,390,724,312
5225,2635,1,0,5832,641,313,81,72,641,313,641,385,722,385,722,313
5226,2636,2,0,1350,855,345,27,50,855,345,855,395,882,395,882,345
5227,2636,2,0,1012,812,332,23,44,812,332,812,376,835,376,835,332
5228,2636,2,0,48151,0,431,269,179,0,431,0,610,269,610,269,431
5229,2636,2,0,9052,589,364,73,124,589,364,589,488,662,488,662,364
5230,2636,1,0,18034,625,305,142,127,625,305,625,432,767,432,767,305
5231,2637,1,0,5670,635,317,81,70,635,317,635,387,716,387,716,317
5232,2638,1,0,6720,632,312,84,80,632,312,632,392,716,392,716,312
5233,2639,1,0,6552,621,315,91,72,621,315,621,387,712,387,712,315
5234,2640,1,0,7189,616,322,91,79,616,322,616,401,707,401,707,322
5235,2641,1,0,6205,613,319,85,73,613,319,613,392,698,392,698,319
5236,2642,1,0,6460,618,322,85,76,618,322,618,398,703,398,703,322
5237,2642,2,0,5130,994,321,57,90,994,321,994,411,1051,411,1051,321
5238,2643,1,0,6450,610,322,86,75,610,322,610,397,696,397,696,322
5239,2644,2,0,7169,960,306,67,107,960,306,960,413,1027,413,1027,306
5240,2644,1,0,6020,609,322,86,70,609,322,609,392,695,392,695,322
5241,2645,1,0,7680,598,313,96,80,598,313,598,393,694,393,694,313
5242,2646,1,0,6708,599,316,86,78,599,316,599,394,685,394,685,316
5243,2647,2,0,903,825,331,21,43,825,331,825,374,846,374,846,331
5244,2647,2,0,1760,883,343,32,55,883,343,883,398,915,398,915,343
5245,2647,2,0,41678,19,424,182,229,19,424,19,653,201,653,201,424
5246,2647,2,0,11544,582,343,74,156,582,343,582,499,656,499,656,343
5247,2647,1,0,21879,617,299,153,143,617,299,617,442,770,442,770,299
5248,2647,2,0,32256,342,330,168,192,342,330,342,522,510,522,510,330
5249,2648,1,0,6699,594,313,87,77,594,313,594,390,681,390,681,313
5250,2649,1,0,6300,590,314,84,75,590,314,590,389,674,389,674,314
5251,2650,1,0,6808,586,318,92,74,586,318,586,392,678,392,678,318
5252,2651,1,0,6552,578,318,91,72,578,318,578,390,669,390,669,318
5253,2652,2,0,989,720,312,23,43,720,312,720,355,743,355,743,312
5254,2652,2,0,1540,789,306,28,55,789,306,789,361,817,361,817,306
5255,2652,1,0,7371,578,306,91,81,578,306,578,387,669,387,669,306
5256,2653,2,0,3784,840,307,44,86,840,307,840,393,884,393,884,307
5257,2653,1,0,6600,578,318,88,75,578,318,578,393,666,393,666,318
5258,2653,2,0,1568,750,318,28,56,750,318,750,374,778,374,778,318
5259,2654,2,0,2244,789,328,34,66,789,328,789,394,823,394,823,328
5260,2654,2,0,10624,921,301,83,128,921,301,921,429,1004,429,1004,301
5261,2654,1,0,7650,573,323,90,85,573,323,573,408,663,408,663,323
5262,2655,1,0,7332,567,327,94,78,567,327,567,405,661,405,661,327
5263,2655,2,0,5292,842,330,63,84,842,330,842,414,905,414,905,330
5264,2656,1,0,7520,561,307,94,80,561,307,561,387,655,387,655,307
5265,2656,2,0,16790,961,296,115,146,961,296,961,442,1076,442,1076,296
5266,2657,1,0,7280,567,327,91,80,567,327,567,407,658,407,658,327
5267,2658,1,0,28536,613,298,174,164,613,298,613,462,787,462,787,298
5268,2658,2,0,1175,837,333,25,47,837,333,837,380,862,380,862,333
5269,2658,2,0,4212,920,332,52,81,920,332,920,413,972,413,972,332
5270,2658,2,0,18690,562,342,105,178,562,342,562,520,667,520,667,342
5271,2659,1,0,6675,567,319,89,75,567,319,567,394,656,394,656,319
5272,2660,1,0,6603,571,319,93,71,571,319,571,390,664,390,664,319
5273,2661,1,0,7680,579,321,96,80,579,321,579,401,675,401,675,321
5274,2662,1,0,7614,584,318,94,81,584,318,584,399,678,399,678,318
5275,2663,1,0,7654,589,320,89,86,589,320,589,406,678,406,678,320
5276,2664,1,0,7138,593,322,86,83,593,322,593,405,679,405,679,322
5277,2665,1,0,8484,585,324,101,84,585,324,585,408,686,408,686,324
5278,2666,1,0,7826,591,325,91,86,591,325,591,411,682,411,682,325
5279,2667,1,0,7776,583,317,96,81,583,317,583,398,679,398,679,317
5280,2668,1,0,7480,589,319,88,85,589,319,589,404,677,404,677,319
5281,2668,2,0,2625,813,318,35,75,813,318,813,393,848,393,848,318
5282,2669,1,0,30420,613,299,180,169,613,299,613,468,793,468,793,299
5283,2669,2,0,1980,857,326,30,66,857,326,857,392,887,392,887,326
5284,2669,2,0,5490,977,342,61,90,977,342,977,432,1038,432,1038,342
5285,2669,4,0,3969,972,304,49,81,972,304,972,385,1021,385,1021,304
5286,2669,2,0,70752,214,311,268,264,214,311,214,575,482,575,482,311
5287,2669,2,0,26520,542,341,130,204,542,341,542,545,672,545,672,341
5288,2670,2,0,9292,930,332,92,101,930,332,930,433,1022,433,1022,332
5289,2670,1,0,8989,579,313,101,89,579,313,579,402,680,402,680,313
5290,2671,1,0,8190,586,323,90,91,586,323,586,414,676,414,676,323
5291,2672,1,0,9400,577,317,100,94,577,317,577,411,677,411,677,317
5292,2673,1,0,9282,579,325,102,91,579,325,579,416,681,416,681,325
5293,2674,1,0,9108,579,319,99,92,579,319,579,411,678,411,678,319
5294,2675,1,0,9384,575,320,102,92,575,320,575,412,677,412,677,320
5295,2676,1,0,9078,579,316,102,89,579,316,579,405,681,405,681,316
5296,2677,1,0,9270,587,323,103,90,587,323,587,413,690,413,690,323
5297,2678,1,0,7998,600,319,93,86,600,319,600,405,693,405,693,319
5298,2679,1,0,8624,606,314,98,88,606,314,606,402,704,402,704,314
5299,2680,1,0,38016,609,295,198,192,609,295,609,487,807,487,807,295
5300,2680,4,0,3910,1063,294,46,85,1063,294,1063,379,1109,379,1109,294
5301,2680,2,0,2788,894,330,41,68,894,330,894,398,935,398,935,330
5302,2680,2,0,12900,1061,343,100,129,1061,343,1061,472,1161,472,1161,343
5303,2680,2,0,29890,532,334,122,245,532,334,532,579,654,579,654,334
5304,2680,2,0,41652,252,365,178,234,252,365,252,599,430,599,430,365
5305,2681,1,0,8428,616,312,98,86,616,312,616,398,714,398,714,312
5306,2682,1,0,8811,619,316,99,89,619,316,619,405,718,405,718,316
5307,2683,1,0,7760,616,311,97,80,616,311,616,391,713,391,713,311
5308,2684,1,0,7566,617,315,97,78,617,315,617,393,714,393,714,315
5309,2685,2,0,1350,831,325,27,50,831,325,831,375,858,375,858,325
5310,2685,1,0,7144,616,319,94,76,616,319,616,395,710,395,710,319
5311,2686,2,0,2294,880,330,37,62,880,330,880,392,917,392,917,330
5312,2686,1,0,8096,612,320,92,88,612,320,612,408,704,408,704,320
5313,2687,1,0,8976,609,321,102,88,609,321,609,409,711,409,711,321
5314,2688,1,0,7031,608,319,89,79,608,319,608,398,697,398,697,319
5315,2689,1,0,7802,609,316,94,83,609,316,609,399,703,399,703,316
5316,2690,1,0,6675,611,318,89,75,611,318,611,393,700,393,700,318
5317,2690,2,0,9919,1140,338,91,109,1140,338,1140,447,1231,447,1231,338
5318,2691,1,0,44100,605,282,210,210,605,282,605,492,815,492,815,282
5319,2691,2,0,3042,941,337,39,78,941,337,941,415,980,415,980,337
5320,2691,4,0,38340,512,256,135,284,512,256,512,540,647,540,647,256
5321,2691,2,0,37728,521,349,144,262,521,349,521,611,665,611,665,349
5322,2691,4,0,15594,1194,271,69,226,1194,271,1194,497,1263,497,1263,271
5323,2692,1,0,7007,615,314,91,77,615,314,615,391,706,391,706,314
5324,2692,2,0,3900,833,323,52,75,833,323,833,398,885,398,885,323
5325,2693,1,0,7636,621,324,92,83,621,324,621,407,713,407,713,324
5326,2694,1,0,6853,616,319,89,77,616,319,616,396,705,396,705,319
5327,2694,2,0,1161,753,329,27,43,753,329,753,372,780,372,780,329
5328,2695,2,0,1537,785,339,29,53,785,339,785,392,814,392,814,339
5329,2695,1,0,7387,616,325,89,83,616,325,616,408,705,408,705,325
5330,2696,2,0,2170,832,326,35,62,832,326,832,388,867,388,867,326
5331,2696,1,0,7007,611,311,91,77,611,311,611,388,702,388,702,311
5332,2696,2,0,666,724,316,18,37,724,316,724,353,742,353,742,316
5333,2697,1,0,7052,607,320,86,82,607,320,607,402,693,402,693,320
5334,2697,2,0,5452,897,321,58,94,897,321,897,415,955,415,955,321
5335,2698,1,0,6708,603,312,86,78,603,312,603,390,689,390,689,312
5336,2698,2,0,1870,790,323,34,55,790,323,790,378,824,378,824,323
5337,2699,2,0,1920,780,326,32,60,780,326,780,386,812,386,812,326
5338,2699,1,0,7310,603,321,85,86,603,321,603,407,688,407,688,321
5339,2699,2,0,2800,852,334,40,70,852,334,852,404,892,404,892,334
5340,2700,2,0,2176,818,330,32,68,818,330,818,398,850,398,850,330
5341,2700,1,0,7656,598,325,87,88,598,325,598,413,685,413,685,325
5342,2700,2,0,10266,943,336,87,118,943,336,943,454,1030,454,1030,336
5343,2701,1,0,7138,606,322,86,83,606,322,606,405,692,405,692,322
5344,2702,2,0,44726,610,284,214,209,610,284,610,493,824,493,824,284
5345,2702,4,0,64255,484,261,181,355,484,261,484,616,665,616,665,261
5346,2702,2,0,7881,973,330,71,111,973,330,973,441,1044,441,1044,330
5347,2702,2,0,40826,515,355,149,274,515,355,515,629,664,629,664,355
5348,2703,1,0,6880,608,316,86,80,608,316,608,396,694,396,694,316
5349,2704,1,0,7224,613,320,86,84,613,320,613,404,699,404,699,320
5350,2705,1,0,8134,620,309,98,83,620,309,620,392,718,392,718,309
5351,2706,1,0,6734,626,315,91,74,626,315,626,389,717,389,717,315
5352,2707,1,0,5880,651,318,84,70,651,318,651,388,735,388,735,318
5353,2708,1,0,6216,659,319,84,74,659,319,659,393,743,393,743,319
5354,2709,1,0,6450,663,323,86,75,663,323,663,398,749,398,749,323
5355,2710,1,0,6048,665,317,84,72,665,317,665,389,749,389,749,317
5356,2711,1,0,5950,660,321,85,70,660,321,660,391,745,391,745,321
5357,2712,1,0,5859,647,314,93,63,647,314,647,377,740,377,740,314
5358,2712,1,0,10710,536,264,102,105,536,264,536,369,638,369,638,264
5359,2713,1,0,45747,611,287,221,207,611,287,611,494,832,494,832,287
5360,2713,4,0,66230,480,240,179,370,480,240,480,610,659,610,659,240
5361,2713,2,0,2989,899,333,49,61,899,333,899,394,948,394,948,333
5362,2713,4,0,7748,1027,291,52,149,1027,291,1027,440,1079,440,1079,291
5363,2713,2,0,12727,1041,331,89,143,1041,331,1041,474,1130,474,1130,331
5364,2713,2,0,5270,1173,325,85,62,1173,325,1173,387,1258,387,1258,325
5365,2713,2,0,48140,499,358,166,290,499,358,499,648,665,648,665,358
5366,2714,1,0,5478,649,321,83,66,649,321,649,387,732,387,732,321
5367,2714,1,0,11544,517,279,111,104,517,279,517,383,628,383,628,279
5368,2715,1,0,5355,635,325,85,63,635,325,635,388,720,388,720,325
5369,2715,1,0,15006,488,267,122,123,488,267,488,390,610,390,610,267
5370,2716,1,0,5568,632,321,87,64,632,321,632,385,719,385,719,321
5371,2716,1,0,20306,463,254,143,142,463,254,463,396,606,396,606,254
5372,2717,1,0,32732,402,241,196,167,402,241,402,408,598,408,598,241
5373,2717,1,0,5293,632,320,79,67,632,320,632,387,711,387,711,320
5374,2718,1,0,44004,362,235,228,193,362,235,362,428,590,428,590,235
5375,2718,1,0,4575,637,324,75,61,637,324,637,385,712,385,712,324
5376,2719,1,0,71630,307,199,290,247,307,199,307,446,597,446,597,199
5377,2719,1,0,4617,632,320,81,57,632,320,632,377,713,377,713,320
5378,2720,1,0,129870,166,143,390,333,166,143,166,476,556,476,556,143
5379,2720,1,0,4814,638,319,83,58,638,319,638,377,721,377,721,319
5380,2721,1,0,4180,640,325,76,55,640,325,640,380,716,380,716,325
5381,2721,1,0,277182,0,34,531,522,0,34,0,556,531,556,531,34
5382,2722,1,0,5742,623,312,87,66,623,312,623,378,710,378,710,312
5383,2722,1,0,344000,3,5,500,688,3,5,3,693,503,693,503,5
5384,2723,1,0,5940,606,331,90,66,606,331,606,397,696,397,696,331
5385,2723,1,0,85484,247,181,301,284,247,181,247,465,548,465,548,181
5386,2724,4,0,73153,472,255,191,383,472,255,472,638,663,638,663,255
5387,2724,1,0,49464,610,286,229,216,610,286,610,502,839,502,839,286
5388,2724,2,0,2537,907,331,43,59,907,331,907,390,950,390,950,331
5389,2724,4,0,2537,907,331,43,59,907,331,907,390,950,390,950,331
5390,2724,4,0,7298,1123,280,41,178,1123,280,1123,458,1164,458,1164,280
5391,2724,4,0,11151,1149,282,59,189,1149,282,1149,471,1208,471,1208,282
5392,2724,2,0,26595,1139,323,135,197,1139,323,1139,520,1274,520,1274,323
5393,2724,2,0,4758,1025,324,78,61,1025,324,1025,385,1103,385,1103,324
5394,2724,2,0,48160,503,345,160,301,503,345,503,646,663,646,663,345
5395,2725,1,0,204852,8,116,516,397,8,116,8,513,524,513,524,116
5396,2725,1,0,5124,605,326,84,61,605,326,605,387,689,387,689,326
5397,2726,1,0,4774,456,327,77,62,456,327,456,389,533,389,533,327
5398,2726,1,0,4920,608,328,82,60,608,328,608,388,690,388,690,328
5399,2726,1,0,291797,0,3,451,647,0,3,0,650,451,650,451,3
5400,2727,1,0,4897,616,334,83,59,616,334,616,393,699,393,699,334
5401,2727,1,0,6375,457,332,85,75,457,332,457,407,542,407,542,332
5402,2727,1,0,237395,0,0,395,601,0,0,0,601,395,601,395,0
5403,2728,1,0,6992,618,322,92,76,618,322,618,398,710,398,710,322
5404,2728,1,0,9918,436,327,114,87,436,327,436,414,550,414,550,327
5405,2729,1,0,11070,431,323,123,90,431,323,431,413,554,413,554,323
5406,2729,1,0,5270,641,319,85,62,641,319,641,381,726,381,726,319
5407,2730,1,0,5695,655,313,85,67,655,313,655,380,740,380,740,313
5408,2730,1,0,15150,408,316,150,101,408,316,408,417,558,417,558,316
5409,2731,1,0,5002,677,325,82,61,677,325,677,386,759,386,759,325
5410,2731,1,0,25452,352,329,202,126,352,329,352,455,554,455,554,329
5411,2732,1,0,44280,269,307,270,164,269,307,269,471,539,471,539,307
5412,2732,1,0,5412,687,319,82,66,687,319,687,385,769,385,769,319
5413,2733,1,0,97644,77,299,412,237,77,299,77,536,489,536,489,299
5414,2733,1,0,5610,695,313,85,66,695,313,695,379,780,379,780,313
5415,2734,1,0,169735,3,273,409,415,3,273,3,688,412,688,412,273
5416,2734,1,0,5460,699,312,84,65,699,312,699,377,783,377,783,312
5417,2735,2,0,1708,591,343,28,61,591,343,591,404,619,404,619,343
5418,2735,1,0,10440,664,315,120,87,664,315,664,402,784,402,784,315
5419,2735,1,0,3876,824,323,68,57,824,323,824,380,892,380,892,323
5420,2735,4,0,3555,951,313,45,79,951,313,951,392,996,392,996,313
5421,2735,3,0,10560,389,321,96,110,389,321,389,431,485,431,485,321
5422,2735,2,0,8103,994,326,111,73,994,326,994,399,1105,399,1105,326
5423,2735,2,0,11676,639,353,84,139,639,353,639,492,723,492,723,353
5424,2736,4,0,75254,467,240,197,382,467,240,467,622,664,622,664,240
5425,2736,1,0,48336,611,288,228,212,611,288,611,500,839,500,839,288
5426,2736,2,0,41400,487,364,150,276,487,364,487,640,637,640,637,364
5427,2736,2,0,3053,923,329,43,71,923,329,923,400,966,400,966,329
5428,2736,2,0,2655,820,326,45,59,820,326,820,385,865,385,865,326
5429,2736,2,0,4368,1017,326,78,56,1017,326,1017,382,1095,382,1095,326
5430,2737,1,0,5460,692,318,84,65,692,318,692,383,776,383,776,318
5431,2737,1,0,40016,1,428,164,244,1,428,1,672,165,672,165,428
5432,2738,1,0,5440,685,318,80,68,685,318,685,386,765,386,765,318
5433,2739,1,0,5561,671,316,83,67,671,316,671,383,754,383,754,316
5434,2740,1,0,5589,661,317,81,69,661,317,661,386,742,386,742,317
5435,2741,1,0,5544,649,323,84,66,649,323,649,389,733,389,733,323
5436,2742,2,0,7906,996,303,67,118,996,303,996,421,1063,421,1063,303
5437,2742,2,0,3225,909,328,43,75,909,328,909,403,952,403,952,328
5438,2742,1,0,5360,645,326,80,67,645,326,645,393,725,393,725,326
5439,2743,2,0,7777,1000,336,77,101,1000,336,1000,437,1077,437,1077,336
5440,2743,1,0,6808,622,321,92,74,622,321,622,395,714,395,714,321
5441,2744,1,0,6192,623,316,86,72,623,316,623,388,709,388,709,316
5442,2745,1,0,5576,626,325,82,68,626,325,626,393,708,393,708,325
5443,2746,1,0,5440,620,325,80,68,620,325,620,393,700,393,700,325
5444,2747,4,0,73062,464,249,198,369,464,249,464,618,662,618,662,249
5445,2747,1,0,45715,614,291,223,205,614,291,614,496,837,496,837,291
5446,2747,2,0,2470,836,329,38,65,836,329,836,394,874,394,874,329
5447,2747,2,0,3358,939,328,46,73,939,328,939,401,985,401,985,328
5448,2748,1,0,5376,621,329,84,64,621,329,621,393,705,393,705,329
5449,2749,1,0,6075,624,318,81,75,624,318,624,393,705,393,705,318
5450,2750,1,0,6068,621,318,82,74,621,318,621,392,703,392,703,318
5451,2751,1,0,5561,625,329,83,67,625,329,625,396,708,396,708,329
5452,2752,1,0,5694,635,318,78,73,635,318,635,391,713,391,713,318
5453,2753,1,0,5904,631,328,82,72,631,328,631,400,713,400,713,328
5454,2754,1,0,5312,635,322,83,64,635,322,635,386,718,386,718,322
5455,2755,1,0,5950,635,312,85,70,635,312,635,382,720,382,720,312
5456,2756,1,0,5751,646,316,81,71,646,316,646,387,727,387,727,316
5457,2757,1,0,5727,650,318,83,69,650,318,650,387,733,387,733,318
5458,2758,1,0,50076,611,287,234,214,611,287,611,501,845,501,845,287
5459,2758,2,0,49660,471,366,191,260,471,366,471,626,662,626,662,366
5460,2758,2,0,3081,852,325,39,79,852,325,852,404,891,404,891,325
5461,2758,2,0,4081,958,334,53,77,958,334,958,411,1011,411,1011,334
5462,2758,2,0,4950,1030,331,90,55,1030,331,1030,386,1120,386,1120,331
5463,2758,4,0,50479,513,253,143,353,513,253,513,606,656,606,656,253
5464,2759,1,0,5494,652,319,82,67,652,319,652,386,734,386,734,319
5465,2760,1,0,5494,653,319,82,67,653,319,653,386,735,386,735,319
5466,2761,1,0,6225,658,314,83,75,658,314,658,389,741,389,741,314
5467,2762,1,0,6048,656,315,84,72,656,315,656,387,740,387,740,315
5468,2763,1,0,6278,657,323,86,73,657,323,657,396,743,396,743,323
5469,2764,1,0,5712,659,322,84,68,659,322,659,390,743,390,743,322
5470,2765,1,0,5427,661,323,81,67,661,323,661,390,742,390,742,323
5471,2766,1,0,5964,661,314,84,71,661,314,661,385,745,385,745,314
5472,2767,1,0,5120,665,328,80,64,665,328,665,392,745,392,745,328
5473,2768,1,0,5508,667,327,81,68,667,327,667,395,748,395,748,327
5474,2769,1,0,46690,616,289,230,203,616,289,616,492,846,492,846,289
5475,2769,4,0,68160,478,256,192,355,478,256,478,611,670,611,670,256
5476,2769,2,0,3128,869,342,46,68,869,342,869,410,915,410,915,342
5477,2769,2,0,4977,979,336,63,79,979,336,979,415,1042,415,1042,336
5478,2769,2,0,40600,508,357,145,280,508,357,508,637,653,637,653,357
5479,2770,1,0,6080,671,309,80,76,671,309,671,385,751,385,751,309
5480,2771,1,0,6688,667,313,88,76,667,313,667,389,755,389,755,313
5481,2772,1,0,5548,674,316,76,73,674,316,674,389,750,389,750,316
5482,2773,1,0,6478,673,311,82,79,673,311,673,390,755,390,755,311
5483,2774,1,0,7470,666,307,90,83,666,307,666,390,756,390,756,307
5484,2775,1,0,7600,659,311,95,80,659,311,659,391,754,391,754,311
5485,2776,1,0,6825,660,317,91,75,660,317,660,392,751,392,751,317
5486,2777,1,0,6525,658,316,87,75,658,316,658,391,745,391,745,316
5487,2778,1,0,8000,652,314,100,80,652,314,652,394,752,394,752,314
5488,2779,1,0,7176,652,322,92,78,652,322,652,400,744,400,744,322
5489,2780,4,0,71862,473,266,203,354,473,266,473,620,676,620,676,266
5490,2780,1,0,41013,619,294,217,189,619,294,619,483,836,483,836,294
5491,2780,2,0,3816,882,350,53,72,882,350,882,422,935,422,935,350
5492,2780,2,0,4484,1012,350,59,76,1012,350,1012,426,1071,426,1071,350
5493,2780,2,0,44117,512,362,157,281,512,362,512,643,669,643,669,362
5494,2781,1,0,8160,645,312,102,80,645,312,645,392,747,392,747,312
5495,2782,1,0,8134,641,322,98,83,641,322,641,405,739,405,739,322
5496,2783,1,0,8118,633,326,99,82,633,326,633,408,732,408,732,326
5497,2784,1,0,8613,621,321,99,87,621,321,621,408,720,408,720,321
5498,2785,1,0,9951,615,315,107,93,615,315,615,408,722,408,722,315
5499,2786,1,0,9660,605,322,105,92,605,322,605,414,710,414,710,322
5500,2787,1,0,10088,605,315,104,97,605,315,605,412,709,412,709,315
5501,2788,1,0,10780,595,315,110,98,595,315,595,413,705,413,705,315
5502,2789,1,0,11655,590,310,111,105,590,310,590,415,701,415,701,310
5503,2790,1,0,13200,585,306,120,110,585,306,585,416,705,416,705,306
5504,2791,4,0,69905,475,271,205,341,475,271,475,612,680,612,680,271
5505,2791,1,0,37961,624,296,203,187,624,296,624,483,827,483,827,296
5506,2791,2,0,5015,906,338,59,85,906,338,906,423,965,423,965,338
5507,2791,2,0,8840,1053,336,85,104,1053,336,1053,440,1138,440,1138,336
5508,2791,2,0,33720,529,352,120,281,529,352,529,633,649,633,649,352
5509,2792,2,0,6552,952,305,63,104,952,305,952,409,1015,409,1015,305
5510,2792,1,0,13090,582,316,119,110,582,316,582,426,701,426,701,316
5511,2793,1,0,14896,561,321,133,112,561,321,561,433,694,433,694,321
5512,2794,1,0,18590,532,319,143,130,532,319,532,449,675,449,675,319
5513,2795,1,0,20511,493,315,159,129,493,315,493,444,652,444,652,315
5514,2796,1,0,22278,451,324,158,141,451,324,451,465,609,465,609,324
5515,2797,1,0,29640,385,328,190,156,385,328,385,484,575,484,575,328
5516,2798,1,0,36849,305,330,213,173,305,330,305,503,518,503,518,330
5517,2798,2,0,1769,782,331,29,61,782,331,782,392,811,392,811,331
5518,2799,1,0,53466,211,331,266,201,211,331,211,532,477,532,477,331
5519,2799,2,0,7519,833,318,73,103,833,318,833,421,906,421,906,318
5520,2799,2,0,9646,1045,307,106,91,1045,307,1045,398,1151,398,1151,307
5521,2800,1,0,80676,99,327,332,243,99,327,99,570,431,570,431,327
5522,2800,2,0,41638,981,310,218,191,981,310,981,501,1199,501,1199,310
5523,2801,1,0,105042,0,335,366,287,0,335,0,622,366,622,366,335
5524,2801,2,0,1100,784,326,25,44,784,326,784,370,809,370,809,326
5525,2802,4,0,51984,497,279,171,304,497,279,497,583,668,583,668,279
5526,2802,2,0,7800,943,311,60,130,943,311,943,441,1003,441,1003,311
5527,2802,1,0,35308,631,299,194,182,631,299,631,481,825,481,825,299
5528,2802,2,0,11352,1110,333,86,132,1110,333,1110,465,1196,465,1196,333
5529,2802,2,0,33792,533,357,132,256,533,357,533,613,665,613,665,357
